0,21.460854
1,0.005912
2,0.007295
3,0.008215
4,0.008814
5,0.009117
6,0.009231
7,0.009162
8,0.008935
9,0.008567
10,0.008073
11,0.007465
12,0.006726
13,0.005919
14,0.005025
15,0.004049
16,0.002997
17,0.001874
18,0.000684
19,-0.000568
20,-0.001880
21,0.000000
22,0.000000
23,-0.003081
24,-0.004527
25,-0.006026
26,0.000000
27,-0.007602
28,-0.009000
29,-0.010297
30,0.000000
31,0.000000
32,-0.011747
33,-0.013496
34,-0.015284
35,-0.017082
36,-0.018917
37,-0.020754
38,-0.022696
39,-0.024632
40,0.000000
41,-0.026599
42,-0.028597
43,-0.030624
44,-0.032706
45,-0.034789
46,-0.036897
47,-0.039059
48,-0.041256
49,-0.043439
50,-0.045645
51,-0.047862
52,0.000000
53,-0.050112
54,-0.052410
55,-0.054729
56,0.000000
57,0.000000
58,0.000000
59,-0.056820
60,-0.058971
61,-0.061319
62,-0.063713
63,-0.066097
64,0.000000
65,-0.068543
66,-0.070781
67,0.000000
68,-0.073034
69,-0.075399
70,-0.077891
71,-0.080371
72,-0.082903
73,-0.085439
74,-0.087962
75,-0.090498
76,-0.093048
77,-0.095637
78,-0.098239
79,-0.100826
80,-0.103425
81,-0.106035
82,-0.108657
83,-0.111290
84,-0.113933
85,-0.116614
86,-0.119278
87,-0.121979
88,-0.124690
89,-0.127384
90,-0.130113
91,-0.132862
92,0.000000
93,0.000000
94,0.000000
95,-0.135534
96,-0.138194
97,-0.140589
98,-0.143150
99,-0.145621
100,0.000000
101,0.000000
102,-0.148418
103,-0.151213
104,-0.154025
105,0.000000
106,-0.156254
107,0.000000
108,-0.159070
109,-0.161893
110,-0.164739
111,-0.167549
112,-0.170366
113,-0.173188
114,-0.176054
115,-0.178925
116,-0.181802
117,-0.184691
118,-0.187579
119,-0.190462
120,-0.193325
121,-0.196193
122,-0.199092
123,-0.201969
124,-0.204878
125,-0.207765
126,-0.210693
127,-0.213615
128,-0.216454
129,-0.219307
130,-0.222199
131,-0.225059
132,-0.227975
133,-0.230895
134,-0.233854
135,-0.236824
136,-0.239797
137,-0.242731
138,0.000000
139,-0.245668
140,-0.248645
141,-0.251614
142,-0.254561
143,-0.257511
144,0.000000
145,-0.260304
146,-0.263260
147,-0.266218
148,-0.269215
149,-0.272178
150,-0.275186
151,-0.278201
152,-0.281197
153,-0.284217
154,-0.287217
155,-0.290230
156,-0.293245
157,-0.296267
158,-0.299297
159,-0.302331
160,-0.305209
161,-0.308243
162,-0.311279
163,-0.314312
164,-0.317355
165,-0.320375
166,-0.323396
167,-0.326435
168,-0.329434
169,-0.332469
170,-0.335495
171,-0.338523
172,-0.341552
173,-0.344591
174,-0.347622
175,-0.350663
176,-0.353711
177,-0.356744
178,-0.359788
179,-0.362823
180,-0.365833
181,-0.368885
182,-0.371897
183,-0.374934
184,-0.377987
185,-0.381046
186,-0.384084
187,-0.387133
188,-0.390172
189,-0.393187
190,-0.396202
191,-0.399218
192,-0.402062
193,-0.405118
194,-0.408158
195,-0.411223
196,-0.414273
197,-0.417313
198,-0.420354
199,-0.423370
200,-0.426420
201,-0.429480
202,-0.432536
203,-0.435575
204,-0.438625
205,-0.441639
206,-0.444698
207,-0.447746
208,-0.450760
209,-0.453799
210,0.000000
211,-0.456812
212,-0.459864
213,-0.462910
214,-0.465962
215,-0.468998
216,-0.472048
217,-0.475083
218,-0.478140
219,-0.481182
220,-0.484224
221,-0.487232
222,-0.490272
223,-0.493322
224,-0.496246
225,-0.499290
226,-0.502333
227,-0.505375
228,-0.508427
229,-0.511476
230,-0.514500
231,-0.517544
232,-0.520542
233,-0.523573
234,-0.526603
235,-0.529642
236,-0.532637
237,-0.535669
238,-0.538701
239,-0.541736
240,-0.544750
241,-0.547783
242,-0.550817
243,-0.553828
244,-0.556847
245,-0.559871
246,-0.562901
247,-0.565916
248,-0.568946
249,0.000000
250,-0.571975
251,-0.574986
252,-0.578002
253,-0.580978
254,-0.583953
255,-0.586950
256,-0.589721
257,0.000000
258,0.000000
259,0.000000
260,-0.592394
261,-0.595396
262,-0.598406
263,-0.601415
264,-0.604404
265,-0.607410
266,-0.610418
267,-0.613421
268,0.000000
269,-0.616429
270,-0.619429
271,-0.622431
272,-0.625428
273,-0.628381
274,-0.631379
275,-0.634380
276,-0.637352
277,-0.640322
278,-0.643267
279,-0.646211
280,-0.649176
281,-0.652117
282,-0.655106
283,-0.658094
284,-0.661062
285,-0.663995
286,-0.666928
287,-0.669858
288,-0.672594
289,-0.675559
290,-0.678188
291,-0.681112
292,-0.684034
293,-0.686690
294,-0.689640
295,-0.692602
296,-0.695549
297,-0.698504
298,-0.701438
299,-0.704389
300,-0.707342
301,-0.710295
302,-0.713244
303,-0.716178
304,-0.719110
305,-0.722056
306,-0.724994
307,-0.727930
308,-0.730854
309,-0.733786
310,-0.736698
311,-0.739608
312,-0.742516
313,-0.745440
314,-0.748344
315,-0.751260
316,-0.754185
317,-0.757092
318,-0.759996
319,-0.762868
320,-0.765657
321,-0.768556
322,0.000000
323,-0.771421
324,-0.774285
325,-0.777147
326,-0.779712
327,-0.782607
328,-0.785506
329,-0.788397
330,-0.791248
331,-0.794135
332,-0.797029
333,-0.799905
334,-0.802749
335,-0.805613
336,-0.808496
337,-0.811356
338,-0.814235
339,-0.817108
340,-0.819970
341,-0.822821
342,-0.825671
343,-0.828526
344,-0.831380
345,-0.834237
346,-0.837055
347,-0.839894
348,-0.842731
349,-0.845586
350,-0.848432
351,-0.851276
352,-0.854010
353,-0.856850
354,-0.859651
355,0.000000
356,-0.862218
357,-0.864723
358,-0.867345
359,-0.869962
360,-0.872783
361,-0.875612
362,-0.878442
363,-0.881269
364,-0.884101
365,-0.886921
366,-0.889699
367,-0.892497
368,-0.895301
369,-0.898112
370,0.000000
371,-0.900917
372,-0.903732
373,-0.906527
374,-0.909329
375,-0.912090
376,-0.914848
377,-0.917604
378,-0.920358
379,-0.923110
380,-0.925860
381,-0.928629
382,-0.931404
383,-0.934183
384,-0.936676
385,-0.939436
386,-0.942203
387,0.000000
388,0.000000
389,0.000000
390,-0.944534
391,0.000000
392,0.000000
393,-0.947024
394,-0.949789
395,-0.952556
396,-0.955326
397,-0.958091
398,-0.960834
399,-0.963588
400,-0.966326
401,-0.969087
402,-0.971840
403,-0.974595
404,-0.977014
405,0.000000
406,-0.979593
407,-0.981917
408,0.000000
409,0.000000
410,-0.984657
411,-0.987385
412,-0.990103
413,-0.992836
414,-0.995402
415,-0.997967
416,0.000000
417,-1.000676
418,-1.003403
419,0.000000
420,0.000000
421,-1.005687
422,-1.008140
423,0.000000
424,-1.010553
425,0.000000
426,0.000000
427,0.000000
428,-1.012741
429,0.000000
430,-1.015076
431,0.000000
432,0.000000
433,0.000000
434,-1.017239
435,0.000000
436,0.000000
437,0.000000
438,0.000000
439,0.000000
440,0.000000
441,-1.019734
442,0.000000
443,-1.022452
444,-1.025148
445,-1.027528
446,0.000000
447,-1.030189
448,0.000000
449,-1.032592
450,0.000000
451,0.000000
452,-1.035249
453,0.000000
454,-1.037933
455,0.000000
456,-1.040189
457,-1.042443
458,-1.045068
459,-1.047714
460,-1.050379
461,-1.053059
462,-1.055611
463,-1.058059
464,-1.060327
465,-1.062565
466,-1.064990
467,-1.067355
468,-1.069628
469,-1.072011
470,0.000000
471,0.000000
472,0.000000
473,-1.074260
474,0.000000
475,0.000000
476,-1.076639
477,0.000000
478,0.000000
479,0.000000
480,0.000000
481,0.000000
482,0.000000
483,-1.079082
484,-1.081582
485,0.000000
486,-1.084238
487,-1.086477
488,-1.088713
489,0.000000
490,0.000000
491,0.000000
492,0.000000
493,0.000000
494,0.000000
495,0.000000
496,0.000000
497,0.000000
498,-1.090927
499,-1.093138
500,-1.095536
501,0.000000
502,0.000000
503,-1.098003
504,-1.100410
505,0.000000
506,0.000000
507,-1.102873
508,0.000000
509,0.000000
510,-1.105511
511,-1.108079
512,0.000000
513,0.000000
514,0.000000
515,0.000000
516,-1.110688
517,-1.113275
518,-1.115513
519,0.000000
520,-1.117923
521,-1.120524
522,-1.123102
523,0.000000
524,-1.125287
525,-1.127527
526,-1.129875
527,-1.132444
528,0.000000
529,0.000000
530,0.000000
531,0.000000
532,0.000000
533,-1.134954
534,0.000000
535,0.000000
536,0.000000
537,-1.137519
538,-1.140081
539,-1.142642
540,-1.145200
541,-1.147776
542,-1.150351
543,-1.152902
544,0.000000
545,0.000000
546,-1.155471
547,-1.157738
548,0.000000
549,0.000000
550,0.000000
551,0.000000
552,0.000000
553,-1.160282
554,-1.162544
555,-1.164853
556,0.000000
557,0.000000
558,0.000000
559,0.000000
560,-1.167246
561,-1.169667
562,0.000000
563,0.000000
564,0.000000
565,-1.171960
566,-1.174512
567,-1.177083
568,-1.179610
569,-1.182155
570,0.000000
571,-1.184678
572,-1.187198
573,-1.189744
574,-1.192292
575,-1.194842
576,-1.197074
577,0.000000
578,-1.199419
579,-1.201754
580,0.000000
581,0.000000
582,-1.203787
583,-1.206137
584,0.000000
585,0.000000
586,0.000000
587,-1.208310
588,-1.210558
589,-1.213036
590,-1.215222
591,-1.217575
592,0.000000
593,0.000000
594,0.000000
595,0.000000
596,-1.220101
597,-1.222466
598,-1.224979
599,-1.227501
600,-1.230002
601,0.000000
602,-1.232508
603,-1.234984
604,-1.237478
605,-1.239970
606,-1.242478
607,-1.244973
608,0.000000
609,-1.247189
610,0.000000
611,-1.249375
612,-1.251836
613,0.000000
614,0.000000
615,-1.253912
616,-1.256014
617,-1.258192
618,-1.260388
619,-1.262582
620,-1.265071
621,0.000000
622,-1.267269
623,0.000000
624,-1.269712
625,0.000000
626,0.000000
627,-1.271773
628,0.000000
629,-1.273746
630,0.000000
631,-1.276216
632,-1.278679
633,-1.280982
634,-1.283433
635,-1.285861
636,-1.288307
637,-1.290759
638,-1.293208
639,-1.295647
640,0.000000
641,0.000000
642,0.000000
643,-1.298065
644,-1.300319
645,-1.302458
646,0.000000
647,0.000000
648,-1.304595
649,0.000000
650,-1.306522
651,-1.308779
652,0.000000
653,0.000000
654,0.000000
655,0.000000
656,-1.310967
657,-1.313096
658,0.000000
659,0.000000
660,0.000000
661,-1.315119
662,-1.317432
663,0.000000
664,0.000000
665,-1.319860
666,-1.322274
667,-1.324686
668,-1.327107
669,-1.329531
670,-1.331783
671,-1.334186
672,-1.336439
673,0.000000
674,0.000000
675,-1.338818
676,-1.341138
677,-1.343194
678,-1.345191
679,0.000000
680,-1.347413
681,0.000000
682,-1.349494
683,0.000000
684,0.000000
685,-1.351529
686,0.000000
687,-1.353894
688,0.000000
689,-1.355985
690,0.000000
691,0.000000
692,-1.358093
693,-1.360180
694,-1.362444
695,-1.364546
696,-1.366658
697,-1.369048
698,-1.371423
699,-1.373795
700,-1.376139
701,-1.378500
702,-1.380858
703,-1.383226
704,-1.385484
705,-1.387844
706,0.000000
707,0.000000
708,0.000000
709,-1.389923
710,-1.392238
711,-1.394334
712,0.000000
713,-1.396344
714,-1.398314
715,-1.400579
716,-1.402582
717,0.000000
718,-1.404899
719,-1.406861
720,-1.409173
721,0.000000
722,0.000000
723,0.000000
724,0.000000
725,0.000000
726,0.000000
727,0.000000
728,0.000000
729,-1.411521
730,-1.413575
731,-1.415912
732,-1.418242
733,0.000000
734,-1.420570
735,-1.422889
736,-1.425116
737,-1.427438
738,-1.429771
739,-1.432093
740,-1.434032
741,-1.435969
742,-1.438087
743,-1.440409
744,-1.442732
745,-1.444661
746,-1.446957
747,-1.449177
748,0.000000
749,0.000000
750,-1.451469
751,-1.453453
752,-1.455685
753,0.000000
754,0.000000
755,0.000000
756,0.000000
757,-1.457817
758,0.000000
759,0.000000
760,-1.459733
761,0.000000
762,-1.461840
763,-1.464131
764,-1.466416
765,-1.468703
766,-1.470988
767,-1.473274
768,-1.475459
769,-1.477744
770,-1.480021
771,-1.482299
772,-1.484571
773,-1.486842
774,-1.489120
775,-1.491392
776,-1.493668
777,0.000000
778,-1.495900
779,-1.498001
780,-1.500074
781,-1.502318
782,-1.504542
783,-1.506782
784,-1.508866
785,-1.510838
786,-1.512708
787,-1.514559
788,-1.516771
789,0.000000
790,-1.518754
791,-1.520758
792,-1.522620
793,0.000000
794,-1.524709
795,-1.526896
796,-1.529136
797,-1.531353
798,-1.533574
799,-1.535798
800,-1.537922
801,-1.540154
802,-1.542380
803,-1.544599
804,-1.546819
805,-1.549037
806,-1.551250
807,-1.553469
808,-1.555681
809,0.000000
810,-1.557720
811,-1.559648
812,-1.561782
813,-1.563950
814,-1.566080
815,-1.568189
816,0.000000
817,0.000000
818,-1.570109
819,0.000000
820,0.000000
821,0.000000
822,-1.571928
823,0.000000
824,0.000000
825,-1.574086
826,0.000000
827,-1.576285
828,-1.578284
829,-1.580462
830,-1.582642
831,-1.584823
832,-1.586894
833,-1.589076
834,-1.591258
835,-1.593436
836,-1.595614
837,-1.597793
838,-1.599963
839,-1.602135
840,-1.604304
841,0.000000
842,0.000000
843,-1.606076
844,-1.607998
845,-1.609917
846,-1.612041
847,-1.614108
848,0.000000
849,0.000000
850,-1.616263
851,-1.618398
852,0.000000
853,0.000000
854,0.000000
855,-1.620554
856,0.000000
857,0.000000
858,0.000000
859,-1.622697
860,-1.624844
861,-1.626982
862,-1.629115
863,-1.631253
864,-1.633281
865,-1.635422
866,-1.637557
867,-1.639696
868,-1.641834
869,-1.643965
870,-1.646099
871,-1.648233
872,-1.650361
873,-1.652488
874,-1.654605
875,-1.656712
876,-1.658832
877,-1.660951
878,-1.662878
879,-1.664696
880,-1.666435
881,-1.668250
882,0.000000
883,-1.670338
884,0.000000
885,-1.672191
886,0.000000
887,0.000000
888,-1.673924
889,-1.675988
890,0.000000
891,-1.678040
892,-1.680142
893,-1.682240
894,-1.684329
895,-1.686418
896,-1.688406
897,-1.690495
898,-1.692584
899,-1.694660
900,-1.696749
901,-1.698838
902,-1.700925
903,-1.702993
904,-1.705068
905,-1.707143
906,-1.709219
907,-1.711295
908,-1.713359
909,-1.715258
910,-1.716953
911,-1.718707
912,-1.720583
913,-1.722338
914,-1.724375
915,-1.726340
916,0.000000
917,-1.727984
918,-1.730035
919,-1.731819
920,-1.733847
921,-1.735856
922,0.000000
923,0.000000
924,0.000000
925,0.000000
926,-1.737895
927,-1.739929
928,-1.741769
929,-1.743816
930,-1.745848
931,-1.747877
932,-1.749921
933,-1.751958
934,-1.753989
935,-1.756013
936,-1.758042
937,-1.760071
938,-1.762098
939,-1.764122
940,-1.766148
941,-1.768152
942,-1.770170
943,-1.772182
944,-1.773865
945,-1.775872
946,-1.777880
947,-1.779833
948,-1.781626
949,-1.783632
950,0.000000
951,-1.785613
952,-1.787576
953,-1.789507
954,-1.791466
955,0.000000
956,-1.793423
957,-1.795274
958,0.000000
959,0.000000
960,-1.797159
961,-1.799150
962,-1.801142
963,-1.803134
964,-1.805111
965,-1.807100
966,-1.809088
967,-1.811065
968,-1.813044
969,-1.815022
970,-1.816999
971,-1.818974
972,-1.820941
973,-1.822910
974,-1.824881
975,0.000000
976,-1.826849
977,-1.828813
978,-1.830776
979,-1.832740
980,-1.834697
981,-1.836495
982,-1.838191
983,0.000000
984,0.000000
985,-1.840123
986,0.000000
987,0.000000
988,-1.841984
989,0.000000
990,0.000000
991,0.000000
992,-1.843823
993,-1.845773
994,-1.847720
995,-1.849666
996,-1.851611
997,-1.853552
998,-1.855495
999,-1.857422
1000,-1.859356
1001,-1.861295
1002,-1.863228
1003,-1.865164
1004,-1.867078
1005,-1.868997
1006,-1.870918
1007,-1.872838
1008,0.000000
1009,-1.874759
1010,-1.876684
1011,-1.878601
1012,-1.880518
1013,-1.882435
1014,-1.884350
1015,-1.886210
1016,-1.888003
1017,-1.889628
1018,-1.891394
1019,-1.892943
1020,-1.894632
1021,-1.896523
1022,0.000000
1023,-1.898209
